frame_number, class_id, x1, y1, x2, y2, conf
22, 1, 198.68499755859375, 402.7372741699219, 229.4127197265625, 437.8777160644531, 0.8968801498413086
22, 0, 628.6170654296875, 419.15838623046875, 639.9134521484375, 432.9145812988281, 0.28041574358940125
23, 1, 199.18215942382812, 402.8642578125, 229.47604370117188, 437.29986572265625, 0.8977646827697754
24, 1, 198.85769653320312, 402.82012939453125, 230.00375366210938, 438.36700439453125, 0.8956817984580994
24, 0, 628.323486328125, 418.58106994628906, 639.990966796875, 432.67588806152344, 0.42916709184646606
25, 1, 199.0572967529297, 402.75457763671875, 229.38084411621094, 437.4168701171875, 0.8855443000793457
25, 0, 628.6195068359375, 418.6456604003906, 639.9539794921875, 432.7646789550781, 0.35136082768440247
26, 1, 198.210205078125, 402.7586669921875, 230.00274658203125, 436.2867431640625, 0.8839311003684998
26, 0, 628.2479858398438, 418.4679260253906, 639.9601440429688, 432.7283630371094, 0.4457288384437561
27, 1, 198.19586181640625, 402.7618713378906, 230.0098876953125, 436.3158264160156, 0.8839429616928101
27, 0, 628.2117919921875, 418.3194885253906, 639.9691162109375, 432.7135314941406, 0.4795776903629303
28, 1, 198.41610717773438, 402.945068359375, 229.37100219726562, 434.5047302246094, 0.8663910627365112
28, 0, 628.7843017578125, 418.24427795410156, 639.9998779296875, 432.53343200683594, 0.43575215339660645
29, 1, 198.02749633789062, 403.08038330078125, 230.06484985351562, 435.54132080078125, 0.8855595588684082
30, 1, 197.43785095214844, 403.29443359375, 231.2313690185547, 437.82049560546875, 0.8983805775642395
31, 1, 197.30029296875, 403.0494079589844, 231.642578125, 437.5069885253906, 0.8889133930206299
32, 1, 197.1525115966797, 402.9632873535156, 232.2205047607422, 436.1927490234375, 0.8914846777915955
33, 1, 197.2039794921875, 402.9535217285156, 232.3016357421875, 436.2770080566406, 0.8914790153503418
34, 1, 197.75564575195312, 402.9827575683594, 232.23568725585938, 435.90716552734375, 0.8900554776191711
35, 1, 197.83267211914062, 403.04022216796875, 231.79470825195312, 435.3046875, 0.8908675909042358
36, 1, 198.1416778564453, 403.0201110839844, 231.65638732910156, 436.3586730957031, 0.8929892778396606
37, 1, 198.21359252929688, 403.1475524902344, 231.93978881835938, 436.2533874511719, 0.8943777084350586
38, 1, 198.31533813476562, 402.9937286376953, 232.03170776367188, 436.51841735839844, 0.8956596851348877
39, 1, 198.32058715820312, 402.9414367675781, 232.01431274414062, 436.6216125488281, 0.895763635635376
40, 1, 198.5535430908203, 402.95404052734375, 232.1758575439453, 435.9654541015625, 0.8922980427742004
40, 0, 279.83575439453125, 402.65277099609375, 294.00189208984375, 417.94012451171875, 0.2661668658256531
41, 1, 198.63294982910156, 403.08872985839844, 232.0835723876953, 435.91285705566406, 0.8928486108779907
41, 0, 130.58013916015625, 467.19708251953125, 145.35321044921875, 481.57830810546875, 0.48192098736763
42, 1, 198.71670532226562, 403.11151123046875, 232.02316284179688, 436.173583984375, 0.8939242362976074
43, 1, 198.96426391601562, 403.20982360839844, 230.54226684570312, 436.6780548095703, 0.8939249515533447
44, 1, 198.8569793701172, 403.1808166503906, 230.40419006347656, 436.4913330078125, 0.8937177062034607
45, 1, 198.80291748046875, 403.15899658203125, 230.37969970703125, 436.427490234375, 0.8939142823219299
46, 1, 198.455322265625, 402.92999267578125, 231.180908203125, 436.0718994140625, 0.8986510038375854
47, 1, 198.332275390625, 402.9461975097656, 231.852294921875, 435.91741943359375, 0.8936519622802734
48, 1, 198.4658203125, 402.9603271484375, 231.394775390625, 436.16754150390625, 0.8920820355415344
49, 1, 198.67257690429688, 403.09027099609375, 232.0274658203125, 436.5508117675781, 0.890856146812439
50, 1, 198.52264404296875, 403.1462707519531, 231.72589111328125, 436.6305847167969, 0.890897810459137
51, 1, 198.52069091796875, 403.1399230957031, 231.73727416992188, 436.6181945800781, 0.8908523917198181
52, 1, 198.38531494140625, 403.1757049560547, 231.33734130859375, 435.9569854736328, 0.8928723335266113
53, 1, 198.46401977539062, 403.2335510253906, 231.53927612304688, 435.8212585449219, 0.8925758600234985
54, 1, 198.36663818359375, 403.1645812988281, 231.5906982421875, 436.2838439941406, 0.894059419631958
55, 1, 198.36561584472656, 403.1377868652344, 231.2906036376953, 436.5458679199219, 0.9025435447692871
56, 1, 198.4317626953125, 403.0376892089844, 231.48919677734375, 436.1976013183594, 0.8959997892379761
57, 1, 198.50726318359375, 403.00799560546875, 231.7423095703125, 436.0364685058594, 0.8898754715919495
58, 1, 198.6343231201172, 403.07269287109375, 231.34620666503906, 435.54058837890625, 0.8978927731513977
59, 1, 198.91073608398438, 403.09368896484375, 231.10794067382812, 435.21673583984375, 0.8968133330345154
60, 1, 199.16940307617188, 403.1751403808594, 232.29006958007812, 435.5259704589844, 0.8895710706710815
61, 1, 199.01409912109375, 403.1337890625, 232.21014404296875, 436.04241943359375, 0.8893936276435852
62, 1, 198.579833984375, 403.13868713378906, 232.3538818359375, 436.4373321533203, 0.8907790780067444
63, 1, 198.53895568847656, 403.1772155761719, 232.16502380371094, 436.41937255859375, 0.8894110918045044
64, 1, 198.6529083251953, 403.12811279296875, 231.8199920654297, 435.81768798828125, 0.8898747563362122
65, 1, 198.5440673828125, 403.0870666503906, 231.27935791015625, 436.01812744140625, 0.8904932737350464
66, 1, 198.111572265625, 402.9737548828125, 231.51031494140625, 435.93536376953125, 0.8937968611717224
67, 1, 198.0525360107422, 403.1231689453125, 231.0536346435547, 435.744384765625, 0.8932967185974121
68, 1, 198.15591430664062, 403.02301025390625, 231.15438842773438, 435.12255859375, 0.8875507712364197
69, 1, 198.22393798828125, 403.0441589355469, 231.18878173828125, 435.1463317871094, 0.8868544101715088
70, 1, 198.11758422851562, 403.16395568847656, 230.59231567382812, 435.3633270263672, 0.8875209093093872
71, 1, 198.14801025390625, 403.42669677734375, 230.59375, 434.52978515625, 0.8902210593223572
72, 1, 198.3707733154297, 403.4007110595703, 231.13868713378906, 434.45774841308594, 0.8891982436180115
73, 1, 198.24331665039062, 403.3302001953125, 231.16073608398438, 434.96044921875, 0.8924329280853271
74, 1, 198.0651092529297, 402.9593505859375, 231.08103942871094, 435.11016845703125, 0.8917317390441895
75, 1, 198.22128295898438, 403.1333923339844, 231.20361328125, 435.1249694824219, 0.8984880447387695
76, 1, 198.05029296875, 402.8446044921875, 231.35137939453125, 435.533935546875, 0.8917209506034851
77, 1, 198.1114501953125, 402.9032287597656, 231.6947021484375, 435.4881591796875, 0.8912955522537231
78, 1, 198.28131103515625, 402.7354736328125, 231.58193969726562, 435.44354248046875, 0.8954378962516785
79, 1, 198.46978759765625, 402.68731689453125, 231.51263427734375, 435.54132080078125, 0.8937363028526306
80, 1, 198.069580078125, 402.8066711425781, 231.0875244140625, 435.5888977050781, 0.8910276889801025
81, 1, 197.8411865234375, 402.9286193847656, 231.30230712890625, 435.4841003417969, 0.8982215523719788
82, 1, 197.77728271484375, 402.9140319824219, 231.2086181640625, 435.4335021972656, 0.8916124105453491
83, 1, 197.65533447265625, 402.44793701171875, 231.74151611328125, 435.9384765625, 0.8936548829078674
84, 1, 197.45660400390625, 402.8357849121094, 231.54718017578125, 436.8670349121094, 0.898331880569458
85, 1, 197.28045654296875, 402.62359619140625, 231.31744384765625, 436.662353515625, 0.8915762901306152
86, 1, 197.24630737304688, 402.61834716796875, 230.94699096679688, 436.5079345703125, 0.8929028511047363
87, 1, 197.1376495361328, 402.46299743652344, 231.6760711669922, 437.25694274902344, 0.893053412437439
88, 1, 197.08270263671875, 402.7118835449219, 231.09417724609375, 437.3083190917969, 0.8926180005073547
89, 1, 197.16543579101562, 402.530029296875, 231.95663452148438, 436.9285888671875, 0.895346999168396
90, 1, 197.23733520507812, 402.79425048828125, 230.71536254882812, 436.3216552734375, 0.8962565064430237
91, 1, 197.29397583007812, 402.9499969482422, 231.54168701171875, 435.53025817871094, 0.8938876986503601
92, 1, 197.42681884765625, 402.97764587402344, 231.6356201171875, 435.7955780029297, 0.8955150246620178
93, 1, 198.01345825195312, 402.98699951171875, 232.73739624023438, 435.47833251953125, 0.8920656442642212
94, 1, 198.0432891845703, 403.0041046142578, 232.5958709716797, 435.4981231689453, 0.8916329741477966
95, 1, 198.4055633544922, 402.8134460449219, 233.0629119873047, 435.9137878417969, 0.8896787166595459
96, 1, 198.60354614257812, 402.460205078125, 232.07342529296875, 435.75146484375, 0.8918135762214661
97, 1, 199.1102294921875, 401.9201354980469, 231.4681396484375, 434.7527160644531, 0.893374502658844
98, 1, 199.0372314453125, 401.94171142578125, 231.29150390625, 435.4224853515625, 0.8940390944480896
99, 1, 198.3133544921875, 402.34706115722656, 230.793701171875, 435.18238830566406, 0.890091061592102
100, 1, 198.28952026367188, 402.3368682861328, 230.76168823242188, 435.1845245361328, 0.8902342319488525
101, 1, 198.7783203125, 402.3879699707031, 230.21096801757812, 435.2851867675781, 0.8910526037216187
102, 1, 198.70724487304688, 402.582763671875, 230.05422973632812, 435.34088134765625, 0.89286208152771
103, 1, 198.76144409179688, 402.9804382324219, 229.95712280273438, 435.2974548339844, 0.8944392800331116
104, 1, 198.96534729003906, 403.0097198486328, 230.4875030517578, 435.3949432373047, 0.8901367783546448
105, 1, 198.23675537109375, 402.97117614746094, 230.42767333984375, 435.3391876220703, 0.8909218907356262
106, 1, 198.20611572265625, 402.9288635253906, 230.46224975585938, 435.3310546875, 0.8908429145812988
107, 1, 198.6170654296875, 402.8117980957031, 230.92861938476562, 436.5026550292969, 0.8935046792030334
108, 1, 198.5142822265625, 402.97149658203125, 230.29421997070312, 435.1856384277344, 0.890404999256134
109, 1, 198.44284057617188, 402.66368103027344, 230.68551635742188, 435.82679748535156, 0.8891651630401611
110, 1, 198.33380126953125, 402.5529022216797, 231.22073364257812, 436.1079559326172, 0.9081657528877258
111, 1, 198.1903076171875, 402.62213134765625, 230.87142944335938, 435.60308837890625, 0.8855918645858765
112, 1, 198.2107696533203, 402.62220764160156, 230.8141326904297, 435.7050018310547, 0.8844305276870728
113, 1, 198.00564575195312, 402.83348083496094, 230.68572998046875, 435.1896209716797, 0.8896876573562622
114, 1, 197.77072143554688, 403.15570068359375, 229.53070068359375, 436.01715087890625, 0.8903408646583557
115, 1, 197.5172882080078, 403.16668701171875, 229.6763458251953, 437.9130859375, 0.8963685035705566
116, 1, 197.56964111328125, 403.2228698730469, 229.8154296875, 436.4048156738281, 0.8958648443222046
117, 1, 197.80050659179688, 403.1633605957031, 230.54641723632812, 436.03350830078125, 0.8929088115692139
118, 1, 197.80914306640625, 403.170166015625, 230.55633544921875, 436.02783203125, 0.8927710652351379
119, 1, 197.95675659179688, 403.21958923339844, 230.74337768554688, 436.60777282714844, 0.8891863226890564
120, 1, 198.08070373535156, 403.3903350830078, 233.19667053222656, 438.1103973388672, 0.8876674175262451
121, 1, 197.99822998046875, 403.3580627441406, 232.40997314453125, 437.8363952636719, 0.8903064727783203
122, 1, 198.2568817138672, 403.4324035644531, 232.03834533691406, 435.7356262207031, 0.8906987309455872
123, 1, 198.16468811035156, 403.44061279296875, 232.44285583496094, 435.9587097167969, 0.8899945616722107
124, 1, 198.15792846679688, 403.45989990234375, 232.48928833007812, 435.865478515625, 0.8899616003036499
125, 1, 198.26058959960938, 403.62953186035156, 231.26980590820312, 435.71250915527344, 0.891779363155365
126, 1, 198.10076904296875, 403.5891418457031, 231.40017700195312, 435.8309020996094, 0.8872758746147156
127, 1, 197.89352416992188, 403.5594177246094, 230.96414184570312, 435.0523376464844, 0.8883965611457825
128, 1, 197.6090850830078, 403.4002685546875, 229.1869354248047, 435.0165710449219, 0.888161301612854
129, 1, 197.36801147460938, 403.4899597167969, 230.29568481445312, 435.0079650878906, 0.8917936682701111
130, 1, 197.41143798828125, 403.4862060546875, 230.31024169921875, 434.998291015625, 0.8921716213226318
131, 1, 197.19448852539062, 403.3392333984375, 230.35195922851562, 436.1280517578125, 0.8955149054527283
132, 1, 197.639404296875, 403.04656982421875, 229.81011962890625, 435.9602966308594, 0.9005894660949707
133, 1, 197.89431762695312, 402.75169372558594, 231.03842163085938, 434.90589904785156, 0.8933297991752625
134, 1, 198.41934204101562, 402.91741943359375, 231.94180297851562, 435.8810729980469, 0.8902225494384766
135, 1, 198.36793518066406, 403.15362548828125, 230.2445831298828, 434.3291015625, 0.9036561846733093
136, 1, 198.42689514160156, 403.1376495361328, 230.2251739501953, 434.32423400878906, 0.9033005237579346
137, 1, 198.47122192382812, 402.8894348144531, 229.63992309570312, 435.3634948730469, 0.9047215580940247
138, 1, 198.60455322265625, 402.94915771484375, 229.48529052734375, 435.3098449707031, 0.9037193655967712
139, 1, 198.28182983398438, 402.93878173828125, 229.53115844726562, 434.8162841796875, 0.903577446937561
140, 1, 198.15171813964844, 403.0751495361328, 229.37818908691406, 434.51329040527344, 0.9038567543029785
141, 1, 198.40753173828125, 402.91761779785156, 229.8372802734375, 434.71836853027344, 0.9009196758270264
142, 1, 198.432373046875, 402.9027404785156, 229.866455078125, 434.7243347167969, 0.9012152552604675
143, 1, 198.42877197265625, 402.9067077636719, 229.9791259765625, 434.8097229003906, 0.900743305683136
144, 1, 198.33511352539062, 402.8848571777344, 230.44534301757812, 434.6444396972656, 0.9001098275184631
145, 1, 198.07733154296875, 402.8353729248047, 230.1202392578125, 435.0624237060547, 0.9008990526199341
146, 1, 198.08343505859375, 402.8567810058594, 230.53558349609375, 435.5599670410156, 0.9004192352294922
147, 1, 198.11520385742188, 402.837890625, 230.38705444335938, 435.2919921875, 0.8983665108680725
148, 1, 198.11911010742188, 402.8305206298828, 230.38668823242188, 435.29237365722656, 0.8983656764030457
149, 1, 198.29461669921875, 402.649169921875, 230.0753173828125, 436.2696533203125, 0.8992578387260437
150, 1, 198.30242919921875, 402.88990783691406, 230.7012939453125, 435.50669860839844, 0.905152440071106
151, 1, 198.24649047851562, 402.7193603515625, 230.893310546875, 436.4588623046875, 0.8980123400688171
152, 1, 198.53384399414062, 402.6627502441406, 231.75827026367188, 437.3153381347656, 0.8931145668029785
153, 1, 199.02340698242188, 402.86376953125, 230.84689331054688, 435.4258728027344, 0.8812930583953857
154, 1, 199.00228881835938, 402.84617614746094, 230.84378051757812, 435.33909606933594, 0.8799960613250732
155, 1, 198.87437438964844, 402.902587890625, 230.43751525878906, 434.1285095214844, 0.8914498090744019
156, 1, 198.8912353515625, 403.0892028808594, 229.75897216796875, 434.5728759765625, 0.8923453092575073
157, 1, 199.22940063476562, 403.0721740722656, 230.45761108398438, 434.75531005859375, 0.8903084397315979
157, 0, 287.7569580078125, 415.41954040527344, 299.2684326171875, 428.6868133544922, 0.2548936605453491
158, 1, 199.05056762695312, 402.9898376464844, 230.28469848632812, 436.8653869628906, 0.8869436383247375
159, 1, 198.78961181640625, 403.2611389160156, 230.92202758789062, 437.770751953125, 0.883438229560852
160, 1, 198.7828369140625, 403.2196044921875, 230.922119140625, 437.78570556640625, 0.8843964338302612
161, 1, 198.35987854003906, 403.23463439941406, 231.3450164794922, 436.99070739746094, 0.899077296257019
162, 1, 198.18820190429688, 403.138916015625, 230.14761352539062, 434.9085388183594, 0.8968639373779297
163, 1, 198.10357666015625, 403.0800323486328, 230.35092163085938, 436.9717254638672, 0.8950235247612
164, 1, 198.15823364257812, 402.7394104003906, 231.76699829101562, 438.6335144042969, 0.8980608582496643
165, 1, 198.387939453125, 402.66603088378906, 233.15570068359375, 439.0377960205078, 0.9020963311195374
166, 1, 198.32748413085938, 402.64361572265625, 233.12088012695312, 439.0360107421875, 0.9025906324386597
167, 1, 198.17709350585938, 403.0107421875, 233.27145385742188, 438.3582458496094, 0.9001783132553101
168, 1, 198.5665283203125, 403.081298828125, 231.48876953125, 436.24755859375, 0.8961926698684692
169, 1, 198.85806274414062, 403.0492858886719, 229.79464721679688, 436.3262634277344, 0.8928128480911255
170, 1, 198.88607788085938, 403.0207977294922, 229.90756225585938, 434.24415588378906, 0.8996376395225525
171, 1, 198.58221435546875, 402.978271484375, 230.2982177734375, 434.88458251953125, 0.8948783278465271
172, 1, 198.4873046875, 402.9766540527344, 230.3028564453125, 434.8779602050781, 0.8951530456542969
173, 1, 197.97442626953125, 403.06475830078125, 230.1766357421875, 435.2208251953125, 0.8993087410926819
174, 1, 198.1961669921875, 403.10780334472656, 230.24264526367188, 435.99855041503906, 0.899134635925293
175, 1, 198.671142578125, 403.0258026123047, 230.97332763671875, 436.68601989746094, 0.9070097208023071
176, 1, 198.7403106689453, 403.1038513183594, 230.7072296142578, 437.3415832519531, 0.9022406935691833
177, 1, 197.71177673339844, 402.9771423339844, 230.1660919189453, 436.3674621582031, 0.8966662883758545
178, 1, 197.69012451171875, 402.9860534667969, 230.169189453125, 436.3766784667969, 0.8967714309692383
179, 1, 197.98501586914062, 403.0858154296875, 230.36160278320312, 436.00555419921875, 0.8940907716751099
180, 1, 198.484619140625, 402.76885986328125, 230.07110595703125, 435.8880615234375, 0.8920331001281738
181, 1, 198.89373779296875, 402.8145751953125, 230.0992431640625, 435.78179931640625, 0.8928704261779785
182, 1, 199.76239013671875, 402.857666015625, 230.4132080078125, 435.3404541015625, 0.8971580266952515
183, 1, 199.91836547851562, 402.8559875488281, 230.39675903320312, 435.0398254394531, 0.9054242372512817
184, 1, 199.90322875976562, 402.8980712890625, 230.40573120117188, 435.07415771484375, 0.9027509093284607
185, 1, 200.33648681640625, 402.941650390625, 230.355224609375, 435.0096130371094, 0.8937371373176575
186, 1, 200.40480041503906, 402.8895263671875, 230.2403106689453, 435.1204833984375, 0.906401515007019
187, 1, 200.32867431640625, 402.8333740234375, 230.56362915039062, 435.57818603515625, 0.8920515179634094
187, 0, 280.41815185546875, 425.6537170410156, 293.908447265625, 439.7741394042969, 0.46156033873558044
188, 1, 200.33370971679688, 402.9067687988281, 230.30300903320312, 435.007080078125, 0.892464280128479
189, 1, 200.34500122070312, 402.9001770019531, 230.3619384765625, 434.9247131347656, 0.9035593271255493
189, 0, 282.55975341796875, 427.3946228027344, 294.18365478515625, 439.33404541015625, 0.5386791825294495
190, 1, 200.34881591796875, 402.900390625, 230.350341796875, 434.923828125, 0.9048381447792053
190, 0, 282.37176513671875, 427.3269958496094, 294.2138671875, 439.3497009277344, 0.5948558449745178
191, 1, 200.68301391601562, 402.6075134277344, 230.15396118164062, 434.5583190917969, 0.8922294974327087
192, 1, 199.69493103027344, 402.58396911621094, 230.04591369628906, 435.19261169433594, 0.8921717405319214
193, 1, 200.32321166992188, 402.6370849609375, 230.00546264648438, 434.657470703125, 0.8918948173522949
193, 0, 158.24880981445312, 466.738037109375, 176.20205688476562, 483.4848327636719, 0.3513224720954895
194, 1, 199.38784790039062, 402.9412536621094, 230.27566528320312, 434.8113708496094, 0.8916053175926208
195, 1, 199.45684814453125, 403.1100311279297, 231.13720703125, 435.08287048339844, 0.8924843668937683
196, 1, 199.46539306640625, 403.1117248535156, 231.13226318359375, 435.0823669433594, 0.8924444913864136
197, 1, 199.98348999023438, 402.9722900390625, 231.56259155273438, 434.62298583984375, 0.8932637572288513
198, 1, 199.83197021484375, 402.8613586425781, 232.0843505859375, 434.8299865722656, 0.8915536999702454
199, 1, 199.37066650390625, 402.8634033203125, 231.56460571289062, 434.365966796875, 0.8898264169692993
200, 1, 198.88885498046875, 402.7795715332031, 230.92242431640625, 434.0539855957031, 0.9118291139602661
201, 1, 198.65948486328125, 402.8086242675781, 231.061279296875, 434.5132141113281, 0.8998820781707764
201, 0, 286.6722106933594, 428.3523254394531, 299.5502624511719, 441.7207336425781, 0.7092642784118652
202, 1, 198.64511108398438, 402.8197021484375, 231.05917358398438, 434.51519775390625, 0.9000820517539978
202, 0, 286.67987060546875, 428.3587951660156, 299.53826904296875, 441.7119445800781, 0.7044423222541809
203, 1, 198.55099487304688, 402.978271484375, 230.89862060546875, 434.69940185546875, 0.9094612002372742
203, 0, 288.591796875, 427.1422424316406, 301.294677734375, 439.6288757324219, 0.7238237261772156
204, 1, 198.6126708984375, 402.7552185058594, 231.45462036132812, 435.0299377441406, 0.8936626315116882
205, 1, 198.99078369140625, 402.72015380859375, 231.12982177734375, 434.86181640625, 0.8938635587692261
206, 1, 199.0604248046875, 403.0684356689453, 230.5421142578125, 434.7377471923828, 0.8981516361236572
207, 1, 199.05517578125, 402.8384704589844, 230.67681884765625, 435.0976867675781, 0.8954010009765625
208, 1, 199.0250244140625, 402.8284606933594, 230.675048828125, 435.1036071777344, 0.8955660462379456
209, 1, 199.23440551757812, 402.7093505859375, 231.19906616210938, 435.4263000488281, 0.8935806155204773
210, 1, 199.2420654296875, 402.8624572753906, 230.27578735351562, 435.6737976074219, 0.890505850315094
211, 1, 199.38818359375, 402.852783203125, 230.73138427734375, 436.02044677734375, 0.896135151386261
212, 1, 199.30123901367188, 402.6767883300781, 231.16757202148438, 435.8558654785156, 0.8944686651229858
213, 1, 199.08810424804688, 402.8057098388672, 230.73883056640625, 435.05201721191406, 0.894428014755249
214, 1, 199.055908203125, 402.71490478515625, 230.71905517578125, 435.22100830078125, 0.8981859683990479
215, 1, 198.96585083007812, 402.7349395751953, 230.42501831054688, 435.0472869873047, 0.8932263255119324
216, 1, 199.01815795898438, 402.7244873046875, 230.68484497070312, 435.2713928222656, 0.9001078009605408
217, 1, 198.53981018066406, 402.8525085449219, 231.11598205566406, 435.2923889160156, 0.8964377641677856
218, 1, 198.7204132080078, 402.8684387207031, 230.4591827392578, 435.3575744628906, 0.8977006673812866
219, 1, 199.0718231201172, 402.5983123779297, 230.81871032714844, 434.9433135986328, 0.9099689722061157
220, 1, 199.12521362304688, 402.604248046875, 230.80673217773438, 434.93780517578125, 0.9097045063972473
221, 1, 199.1036376953125, 402.5947570800781, 230.74969482421875, 434.6262512207031, 0.8974414467811584
222, 1, 199.03244018554688, 402.5233459472656, 231.04974365234375, 434.97552490234375, 0.9084100127220154
223, 1, 198.77748107910156, 402.5434265136719, 231.0024871826172, 435.5398864746094, 0.894879162311554
224, 1, 198.95994567871094, 402.84295654296875, 230.6471405029297, 435.30584716796875, 0.9048763513565063
225, 1, 198.48486328125, 402.4499053955078, 231.15106201171875, 435.9661102294922, 0.9100272059440613
226, 1, 198.48985290527344, 402.44439697265625, 231.16493225097656, 435.9643249511719, 0.9097610116004944
227, 1, 198.76205444335938, 402.4226379394531, 231.02133178710938, 436.33465576171875, 0.9003028869628906
228, 1, 199.40744018554688, 402.427734375, 231.13351440429688, 435.8647155761719, 0.8933546543121338
229, 1, 199.36428833007812, 402.1749572753906, 231.41281127929688, 435.9198303222656, 0.8891549706459045
230, 1, 199.0421142578125, 402.27850341796875, 231.4730224609375, 434.7869873046875, 0.8934159874916077
231, 1, 198.91058349609375, 402.6791687011719, 230.67974853515625, 434.2831726074219, 0.8939546942710876
231, 0, 290.75787353515625, 410.7075500488281, 307.250244140625, 426.2618103027344, 0.3733498752117157
232, 1, 198.91476440429688, 402.6699523925781, 230.67379760742188, 434.2737121582031, 0.8926184773445129
232, 0, 290.68896484375, 410.6548767089844, 307.24761962890625, 426.2477722167969, 0.32707148790359497
233, 1, 198.9185333251953, 402.6207275390625, 230.79393005371094, 434.24755859375, 0.8947352170944214
233, 0, 290.5152282714844, 417.3022766113281, 304.4085998535156, 430.74261474609375, 0.29650580883026123
234, 1, 198.90631103515625, 402.6834411621094, 230.72308349609375, 434.0372619628906, 0.8955321311950684
234, 0, 287.5390319824219, 421.2955322265625, 300.9413146972656, 434.9347839355469, 0.3194793462753296
235, 1, 198.92562866210938, 402.67527770996094, 230.74502563476562, 433.8605194091797, 0.8957829475402832
236, 1, 199.01498413085938, 402.5893249511719, 230.61532592773438, 433.5096740722656, 0.8972681760787964
237, 1, 199.17633056640625, 402.32798767089844, 230.96499633789062, 433.72267150878906, 0.8964055776596069
238, 1, 199.18392944335938, 402.3309020996094, 230.95614624023438, 433.7179260253906, 0.8964211940765381
239, 1, 199.15457153320312, 402.3824768066406, 231.59530639648438, 434.009033203125, 0.8952223062515259
240, 1, 199.10549926757812, 402.5981903076172, 232.41690063476562, 434.5220489501953, 0.8903117179870605
241, 1, 198.9595947265625, 402.8076934814453, 232.586669921875, 434.7880401611328, 0.8917005658149719
242, 1, 198.89743041992188, 402.99546813964844, 233.11099243164062, 435.9629364013672, 0.8933124542236328
242, 0, 287.39501953125, 421.6230163574219, 302.20166015625, 435.1435241699219, 0.2881421744823456
243, 1, 199.37823486328125, 403.04762268066406, 232.30410766601562, 435.8450164794922, 0.8906585574150085
244, 1, 199.40609741210938, 403.04649353027344, 232.31549072265625, 435.8424530029297, 0.8905929327011108
245, 1, 199.58087158203125, 402.9480438232422, 230.6348876953125, 435.3053436279297, 0.8936010003089905
246, 1, 199.98919677734375, 402.90391540527344, 230.5523681640625, 435.5919647216797, 0.8997586369514465
247, 1, 200.15858459472656, 402.39947509765625, 230.9379425048828, 435.0209655761719, 0.8900536894798279
